Year,Country,Industry,Sector,Measure,Value
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,48.72269202286381
,,,Other Frozen Foods,,50.05328319240284
,,,Other Frozen Foods,,50.87087510410243
,,,Other Frozen Foods,,51.68198304141685
,,,Other Frozen Foods,,52.44860333542451
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,253.12128824860008
,,,Other Frozen Foods,,269.50316066541194
,,,Other Frozen Foods,,282.40755035393084
,,,Other Frozen Foods,,286.5091622466487
,,,Other Frozen Foods,,294.10498918221504
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,79.57604102279642
,,,Other Frozen Foods,,80.54111701498032
,,,Other Frozen Foods,,81.979611241557
,,,Other Frozen Foods,,83.04981693911544
,,,Other Frozen Foods,,83.9272598232781
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,110.49384613467878
,,,Other Frozen Foods,,113.14709533511235
,,,Other Frozen Foods,,116.52363599085123
,,,Other Frozen Foods,,119.26527645173994
,,,Other Frozen Foods,,121.96583916867297
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Other Frozen Foods,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,403.1114845075494
,,,Pasta & Noodles,,410.467886923648
,,,Pasta & Noodles,,416.1465168535312
,,,Pasta & Noodles,,421.8187972684374
,,,Pasta & Noodles,,427.4316454025073
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,77.00632078085916
,,,Pasta & Noodles,,80.15684679630033
,,,Pasta & Noodles,,83.04910043113371
,,,Pasta & Noodles,,85.84191986372876
,,,Pasta & Noodles,,88.80012443204537
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,1244.2177686381715
,,,Pasta & Noodles,,1265.5501382261577
,,,Pasta & Noodles,,1292.090358808433
,,,Pasta & Noodles,,1313.5288072519538
,,,Pasta & Noodles,,1333.4337706677522
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,164.41078034183
,,,Pasta & Noodles,,166.498664207456
,,,Pasta & Noodles,,168.30279503975783
,,,Pasta & Noodles,,171.43074100563302
,,,Pasta & Noodles,,174.43275888619843
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,176.26515466856208
,,,Pasta & Noodles,,178.05447488814175
,,,Pasta & Noodles,,179.90159613821535
,,,Pasta & Noodles,,181.5924283551074
,,,Pasta & Noodles,,183.14488727609424
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,21.558695724702
,,,Pasta & Noodles,,22.20369196085434
,,,Pasta & Noodles,,22.7594930018642
,,,Pasta & Noodles,,23.2200544836195
,,,Pasta & Noodles,,23.59959037235363
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,43.20312824582754
,,,Pasta & Noodles,,44.68617651788706
,,,Pasta & Noodles,,45.56042600252488
,,,Pasta & Noodles,,46.23348974852507
,,,Pasta & Noodles,,46.8713620917346
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,6.68464646818
,,,Pasta & Noodles,,6.98357216014834
,,,Pasta & Noodles,,7.12162807773175
,,,Pasta & Noodles,,7.26580508537152
,,,Pasta & Noodles,,7.3938236302859
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,71.71929076175361
,,,Pasta & Noodles,,74.48079863142634
,,,Pasta & Noodles,,76.71654955244566
,,,Pasta & Noodles,,78.65236194452336
,,,Pasta & Noodles,,80.29305170619251
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,58.54918516944393
,,,Pasta & Noodles,,60.98568888974349
,,,Pasta & Noodles,,62.37344096437169
,,,Pasta & Noodles,,63.82371568849706
,,,Pasta & Noodles,,65.20425828683052
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,589.2473279511046
,,,Pasta & Noodles,,629.0670790131657
,,,Pasta & Noodles,,661.8958373765
,,,Pasta & Noodles,,696.2394572796647
,,,Pasta & Noodles,,729.5923679624759
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,48.64958649883096
,,,Pasta & Noodles,,49.92119108304989
,,,Pasta & Noodles,,50.96848377542566
,,,Pasta & Noodles,,52.21476980703114
,,,Pasta & Noodles,,53.38130394782879
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,381.6282459451375
,,,Pasta & Noodles,,391.8856227579152
,,,Pasta & Noodles,,399.521922030253
,,,Pasta & Noodles,,406.590929504479
,,,Pasta & Noodles,,415.1072719377807
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,-
,,,Pasta & Noodles,,30.19473391685239
,,,Pasta & Noodles,,31.01114836519791
,,,Pasta & Noodles,,31.81356304148901
,,,Pasta & Noodles,,32.47865967551786
,,,Pasta & Noodles,,33.13396893721072
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,1.51958061546437
,,,Prepared Meals,,1.5416066945961
,,,Prepared Meals,,1.56287734261584
,,,Prepared Meals,,1.58312991781706
,,,Prepared Meals,,1.60468838993758
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,1.27478548901416
,,,Prepared Meals,,1.30877110306747
,,,Prepared Meals,,1.33841243720455
,,,Prepared Meals,,1.3680185579533
,,,Prepared Meals,,1.39718922332238
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,142.90078666380634
,,,Prepared Meals,,146.17011002662036
,,,Prepared Meals,,147.81233110607744
,,,Prepared Meals,,149.5028628440882
,,,Prepared Meals,,151.10692025713965
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,6.39516623992911
,,,Prepared Meals,,6.4905848559989
,,,Prepared Meals,,6.62231243907723
,,,Prepared Meals,,6.70266426164311
,,,Prepared Meals,,6.79020547248274
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,11.52268892762733
,,,Prepared Meals,,11.68324466711949
,,,Prepared Meals,,11.79809833161953
,,,Prepared Meals,,11.90382154439948
,,,Prepared Meals,,12.00225427003221
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,1.40174204750423
,,,Prepared Meals,,1.44039406945579
,,,Prepared Meals,,1.46974193810437
,,,Prepared Meals,,1.49857570377453
,,,Prepared Meals,,1.52685487415267
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,3.87294993601954
,,,Prepared Meals,,3.92195962325805
,,,Prepared Meals,,3.9775613677592
,,,Prepared Meals,,4.04278539309221
,,,Prepared Meals,,4.10881535352806
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,0.11261566968945
,,,Prepared Meals,,0.11420842604917
,,,Prepared Meals,,0.11568688720578
,,,Prepared Meals,,0.11709976820805
,,,Prepared Meals,,0.1184180161918
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,0.41449172456057
,,,Prepared Meals,,0.41917192009515
,,,Prepared Meals,,0.42395906594684
,,,Prepared Meals,,0.42900141357229
,,,Prepared Meals,,0.43344995068206
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,4.14683100896362
,,,Prepared Meals,,4.30146343985767
,,,Prepared Meals,,4.45419279384684
,,,Prepared Meals,,4.60901851550563
,,,Prepared Meals,,4.7657574567266
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,67.55157457456633
,,,Prepared Meals,,69.66842679882343
,,,Prepared Meals,,71.87164332661553
,,,Prepared Meals,,73.92165248340072
,,,Prepared Meals,,76.00528419581036
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,2.08212083494056
,,,Prepared Meals,,2.11243046571678
,,,Prepared Meals,,2.14110171193432
,,,Prepared Meals,,2.16959469939232
,,,Prepared Meals,,2.19663332826187
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,13.21255383981398
,,,Prepared Meals,,13.45864667809924
,,,Prepared Meals,,13.67654660488842
,,,Prepared Meals,,13.87653953626273
,,,Prepared Meals,,14.08020845124133
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,-
,,,Prepared Meals,,1.2180101767241
,,,Prepared Meals,,1.22727766080966
,,,Prepared Meals,,1.23568756404822
,,,Prepared Meals,,1.24287916863421
,,,Prepared Meals,,1.24994860207621
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,22.39396039
,,,Savory & Deli Foods,,21.83595303
,,,Savory & Deli Foods,,21.43102683124974
,,,Savory & Deli Foods,,21.00283068356401
,,,Savory & Deli Foods,,20.5918475086759
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,30.552113063
,,,Savory & Deli Foods,,32.902237166
,,,Savory & Deli Foods,,34.276050835
,,,Savory & Deli Foods,,35.614814546
,,,Savory & Deli Foods,,37.07620995153603
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,1118.819999024117
,,,Savory & Deli Foods,,1137.9169447349557
,,,Savory & Deli Foods,,1147.1849775593394
,,,Savory & Deli Foods,,1156.585516876523
,,,Savory & Deli Foods,,1165.66144015769
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,10.55124412182971
,,,Savory & Deli Foods,,10.6910300810255
,,,Savory & Deli Foods,,10.8530834739837
,,,Savory & Deli Foods,,10.94193644018859
,,,Savory & Deli Foods,,11.05812823488094
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,253.51464832223468
,,,Savory & Deli Foods,,255.8366745042301
,,,Savory & Deli Foods,,257.9115114355028
,,,Savory & Deli Foods,,259.7466653816575
,,,Savory & Deli Foods,,261.33133249903403
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,16.1925232775413
,,,Savory & Deli Foods,,16.67723151934696
,,,Savory & Deli Foods,,16.93770257245735
,,,Savory & Deli Foods,,17.21789476183773
,,,Savory & Deli Foods,,17.54313660214445
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,34.20215785151656
,,,Savory & Deli Foods,,34.99385927983018
,,,Savory & Deli Foods,,35.72009998890866
,,,Savory & Deli Foods,,36.44124837459495
,,,Savory & Deli Foods,,37.16121258841359
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,7.82044319833233
,,,Savory & Deli Foods,,8.00632615051215
,,,Savory & Deli Foods,,8.06431503367183
,,,Savory & Deli Foods,,8.15033021480295
,,,Savory & Deli Foods,,8.22924406820064
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,77.056991431
,,,Savory & Deli Foods,,78.812450886
,,,Savory & Deli Foods,,80.20195607114157
,,,Savory & Deli Foods,,81.44399452715993
,,,Savory & Deli Foods,,82.50239907503646
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,42.06593202108043
,,,Savory & Deli Foods,,42.65717299019359
,,,Savory & Deli Foods,,43.23148339573306
,,,Savory & Deli Foods,,43.82023882356419
,,,Savory & Deli Foods,,44.40210036891634
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,3.32487664314863
,,,Savory & Deli Foods,,3.35803988577918
,,,Savory & Deli Foods,,3.42156141715739
,,,Savory & Deli Foods,,3.472340653102
,,,Savory & Deli Foods,,3.52287170902569
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,18.085878431
,,,Savory & Deli Foods,,18.423444145
,,,Savory & Deli Foods,,18.6963054359305
,,,Savory & Deli Foods,,19.00887106310127
,,,Savory & Deli Foods,,19.27436095468182
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,91.938557949
,,,Savory & Deli Foods,,95.80023338414618
,,,Savory & Deli Foods,,96.50227091170466
,,,Savory & Deli Foods,,97.72107089089671
,,,Savory & Deli Foods,,99.6277180820248
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,-
,,,Savory & Deli Foods,,10.25386245826591
,,,Savory & Deli Foods,,10.31290783570814
,,,Savory & Deli Foods,,10.35520040581729
,,,Savory & Deli Foods,,10.40312191800465
,,,Savory & Deli Foods,,10.44381600395234
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,36.49320350245489
,,,Savory Snacks,,37.26699511098491
,,,Savory Snacks,,37.94297035976611
,,,Savory Snacks,,38.76988794651394
,,,Savory Snacks,,39.76280145036369
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,13.26728462706459
,,,Savory Snacks,,13.36883483341692
,,,Savory Snacks,,13.53278388259469
,,,Savory Snacks,,13.76501907442852
,,,Savory Snacks,,13.99920527539536
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,352.1839507056202
,,,Savory Snacks,,359.5342531071476
,,,Savory Snacks,,363.1861381940905
,,,Savory Snacks,,366.48151331811897
,,,Savory Snacks,,370.6569240259895
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,66.14440120359885
,,,Savory Snacks,,67.66751787741843
,,,Savory Snacks,,68.81229208308646
,,,Savory Snacks,,69.46636203690326
,,,Savory Snacks,,71.07301151323325
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,170.95608249491173
,,,Savory Snacks,,172.91585111254568
,,,Savory Snacks,,175.0265989252811
,,,Savory Snacks,,177.23558076784553
,,,Savory Snacks,,179.7260901952919
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,13.03688469118274
,,,Savory Snacks,,13.1978189387529
,,,Savory Snacks,,13.38153777305904
,,,Savory Snacks,,13.5865594194975
,,,Savory Snacks,,13.84536961256738
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,24.28699238307095
,,,Savory Snacks,,24.49063832296388
,,,Savory Snacks,,24.73151437111137
,,,Savory Snacks,,25.00795402882497
,,,Savory Snacks,,25.33242359452585
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,16.00546269989046
,,,Savory Snacks,,16.29586732840639
,,,Savory Snacks,,16.63603239886015
,,,Savory Snacks,,17.02744207532754
,,,Savory Snacks,,17.4821528144876
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,41.68102908442837
,,,Savory Snacks,,42.22144016983188
,,,Savory Snacks,,42.94063923887643
,,,Savory Snacks,,43.81646360402561
,,,Savory Snacks,,44.9045989060024
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,10.29326939025404
,,,Savory Snacks,,10.40880134002916
,,,Savory Snacks,,10.5470484164516
,,,Savory Snacks,,10.71076606926365
,,,Savory Snacks,,10.90523823695182
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,827.5125629158
,,,Savory Snacks,,849.7516050620761
,,,Savory Snacks,,871.4888002984976
,,,Savory Snacks,,897.5727868033277
,,,Savory Snacks,,926.682328840605
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,15.41384091066412
,,,Savory Snacks,,15.69094311923133
,,,Savory Snacks,,16.01677956618711
,,,Savory Snacks,,16.39010523617966
,,,Savory Snacks,,16.82827774641219
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,19.85471410312629
,,,Savory Snacks,,20.43143736723723
,,,Savory Snacks,,20.87870346813947
,,,Savory Snacks,,21.40807816619702
,,,Savory Snacks,,22.07179039840923
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,-
,,,Savory Snacks,,4.36704468079349
,,,Savory Snacks,,4.3979032679477
,,,Savory Snacks,,4.42975817373947
,,,Savory Snacks,,4.47184799533856
,,,Savory Snacks,,4.52538112361928
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,139.39088195716664
,,,"Seasonings, Dressings & Sauces",,141.42114647534507
,,,"Seasonings, Dressings & Sauces",,142.9793706407977
,,,"Seasonings, Dressings & Sauces",,144.98164536979948
,,,"Seasonings, Dressings & Sauces",,146.93572101625438
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,35.23361909611125
,,,"Seasonings, Dressings & Sauces",,35.91478928251381
,,,"Seasonings, Dressings & Sauces",,36.44435956377186
,,,"Seasonings, Dressings & Sauces",,37.03387136442159
,,,"Seasonings, Dressings & Sauces",,37.59995368928806
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,1085.3746403207901
,,,"Seasonings, Dressings & Sauces",,1090.1368988341821
,,,"Seasonings, Dressings & Sauces",,1096.312485744442
,,,"Seasonings, Dressings & Sauces",,1101.2574586463336
,,,"Seasonings, Dressings & Sauces",,1105.941159247789
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,127.44520767017939
,,,"Seasonings, Dressings & Sauces",,129.73711027715498
,,,"Seasonings, Dressings & Sauces",,132.65941887320233
,,,"Seasonings, Dressings & Sauces",,134.57702623385634
,,,"Seasonings, Dressings & Sauces",,137.16940579972203
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,138.79856132688445
,,,"Seasonings, Dressings & Sauces",,139.87307222369287
,,,"Seasonings, Dressings & Sauces",,141.18122931866162
,,,"Seasonings, Dressings & Sauces",,142.37690966594639
,,,"Seasonings, Dressings & Sauces",,143.54536880883862
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
